y,x,channel
23,12,G
23,12,B
23,13,R
23,13,G
23,13,B
23,14,R
23,14,G
23,14,B
23,15,R
23,15,G
23,15,B
23,16,R
23,16,G
23,16,B
23,17,R
23,17,G
23,17,B
23,18,R
23,18,G
23,18,B
23,19,R
23,19,G
23,19,B
23,20,R
23,20,G
23,20,B
23,21,R
23,21,G
23,21,B
23,22,R
23,22,G
23,22,B
23,23,R
23,23,G
23,23,B
23,24,R
23,24,G
23,24,B
23,25,R
23,25,G
23,25,B
23,26,R
23,26,G
23,26,B
23,27,R
23,27,G
23,27,B
23,28,R
23,28,G
23,28,B
23,29,R
23,29,G
23,29,B
23,30,R
23,30,G
23,30,B
23,31,R
23,31,G
23,31,B
23,32,R
23,32,G
23,32,B
23,33,R
23,33,G
23,33,B
23,34,R
23,34,G
23,34,B
23,35,R
23,35,G
23,35,B
23,36,R
23,36,G
23,36,B
23,37,R
23,37,G
23,37,B
23,38,R
23,38,G
23,38,B
23,39,R
23,39,G
23,39,B
23,40,R
23,40,G
23,40,B
23,41,R
23,41,G
23,41,B
23,42,R
23,42,G
23,42,B
23,43,R
23,43,G
23,43,B
23,44,R
23,44,G
23,44,B
23,45,R
23,45,G
23,45,B
23,46,R
23,46,G
23,46,B
23,47,R
23,47,G
23,47,B
23,48,R
23,48,G
23,48,B
23,49,R
23,49,G
23,49,B
23,50,R
23,50,G
23,50,B
23,51,R
23,51,G
23,51,B
23,52,R
23,52,G
23,52,B
23,53,R
23,53,G
23,53,B
23,54,R
23,54,G
23,54,B
23,55,R
23,55,G
23,55,B
23,56,R
23,56,G
23,56,B
23,57,R
23,57,G
23,57,B
23,58,R
23,58,G
23,58,B
23,59,R
23,59,G
23,59,B
23,60,R
23,60,G
23,60,B
23,61,R
23,61,G
23,61,B
23,62,R
23,62,G
23,62,B
23,63,R
23,63,G
23,63,B
23,64,R
23,64,G
23,64,B
23,65,R
23,65,G
23,65,B
23,66,R
23,66,G
23,66,B
23,67,R
23,67,G
23,67,B
23,68,R
23,68,G
23,68,B
23,69,R
23,69,G
23,69,B
23,70,R
23,70,G
23,70,B
23,71,R
23,71,G
23,71,B
23,72,R
23,72,G
23,72,B
23,73,R
23,73,G
23,73,B
23,74,R
23,74,G
23,74,B
23,75,R
23,75,G
23,75,B
23,76,R
23,76,G
23,76,B
23,77,R
23,77,G
23,77,B
23,78,R
23,78,G
23,78,B
23,79,R
23,79,G
23,79,B
23,80,R
23,80,G
23,80,B
23,81,R
23,81,G
23,81,B
23,82,R
23,82,G
23,82,B
23,83,R
23,83,G
23,83,B
23,84,R
23,84,G
23,84,B
23,85,R
23,85,G
23,85,B
23,86,R
23,86,G
23,86,B
23,87,R
23,87,G
23,87,B
23,88,R
23,88,G
23,88,B
23,89,R
23,89,G
23,89,B
23,90,R
23,90,G
23,90,B
23,91,R
23,91,G
23,91,B
23,92,R
23,92,G
23,92,B
23,93,R
23,93,G
23,93,B
23,94,R
23,94,G
23,94,B
23,95,R
23,95,G
23,95,B
23,96,R
23,96,G
23,96,B
23,97,R
23,97,G
23,97,B
23,98,R
23,98,G
23,98,B
23,99,R
23,99,G
23,99,B
23,100,R
23,100,G
23,100,B
23,101,R
23,101,G
23,101,B
23,102,R
23,102,G
23,102,B
23,103,R
23,103,G
23,103,B
23,104,R
23,104,G
23,104,B
23,105,R
23,105,G
23,105,B
23,106,R
23,106,G
23,106,B
23,107,R
23,107,G
23,107,B
23,108,R
23,108,G
23,108,B
23,109,R
23,109,G
23,109,B
23,110,R
23,110,G
23,110,B
23,111,R
23,111,G
23,111,B
23,112,R
23,112,G
23,112,B
23,113,R
23,113,G
23,113,B
23,114,R
23,114,G
23,114,B
23,115,R
23,115,G
23,115,B
23,116,R
23,116,G
23,116,B
23,117,R
23,117,G
23,117,B
23,118,R
23,118,G
23,118,B
23,119,R
23,119,G
23,119,B
23,120,R
23,120,G
23,120,B
23,121,R
23,121,G
23,121,B
23,122,R
23,122,G
23,122,B
23,123,R
23,123,G
23,123,B
23,124,R
23,124,G
23,124,B
23,125,R
23,125,G
23,125,B
23,126,R
23,126,G
23,126,B
23,127,R
23,127,G
23,127,B
23,128,R
23,128,G
23,128,B
23,129,R
23,129,G
23,129,B
23,130,R
23,130,G
23,130,B
23,131,R
23,131,G
23,131,B
23,132,R
23,132,G
23,132,B
23,133,R
23,133,G
23,133,B
23,134,R
23,134,G
23,134,B
23,135,R
23,135,G
23,135,B
23,136,R
23,136,G
23,136,B
23,137,R
23,137,G
23,137,B
23,138,R
23,138,G
23,138,B
23,139,R
23,139,G
23,139,B
23,140,R
23,140,G
23,140,B
23,141,R
23,141,G
23,141,B
23,142,R
23,142,G
23,142,B
23,143,R
23,143,G
23,143,B
23,144,R
23,144,G
23,144,B
23,145,R
23,145,G
23,145,B
23,146,R
23,146,G
23,146,B
23,147,R
23,147,G
23,147,B
23,148,R
23,148,G
23,148,B
23,149,R
23,149,G
23,149,B
23,150,R
23,150,G
23,150,B
23,151,R
23,151,G
23,151,B
23,152,R
23,152,G
23,152,B
23,153,R
23,153,G
23,153,B
23,154,R
23,154,G
23,154,B
23,155,R
23,155,G
23,155,B
23,156,R
23,156,G
23,156,B
23,157,R
23,157,G
23,157,B
23,158,R
23,158,G
23,158,B
23,159,R
23,159,G
23,159,B
23,160,R
23,160,G
23,160,B
23,161,R
23,161,G
23,161,B
23,162,R
23,162,G
23,162,B
23,163,R
23,163,G
23,163,B
23,164,R
23,164,G
23,164,B
23,165,R
23,165,G
23,165,B
23,166,R
23,166,G
23,166,B
23,167,R
23,167,G
23,167,B
23,168,R
23,168,G
23,168,B
23,169,R
23,169,G
23,169,B
23,170,R
23,170,G
23,170,B
23,171,R
23,171,G
23,171,B
23,172,R
23,172,G
23,172,B
23,173,R
23,173,G
23,173,B
23,174,R
23,174,G
23,174,B
23,175,R
23,175,G
23,175,B
23,176,R
23,176,G
23,176,B
23,177,R
23,177,G
23,177,B
23,178,R
23,178,G
23,178,B
23,179,R
23,179,G
23,179,B
23,180,R
23,180,G
23,180,B
23,181,R
23,181,G
23,181,B
23,182,R
23,182,G
23,182,B
23,183,R
23,183,G
23,183,B
23,184,R
23,184,G
23,184,B
23,185,R
23,185,G
23,185,B
23,186,R
23,186,G
23,186,B
23,187,R
23,187,G
23,187,B
23,188,R
23,188,G
23,188,B
23,189,R
23,189,G
23,189,B
23,190,R
23,190,G
23,190,B
23,191,R
23,191,G
23,191,B
23,192,R
23,192,G
23,192,B
23,193,R
23,193,G
23,193,B
23,194,R
23,194,G
23,194,B
23,195,R
23,195,G
23,195,B
23,196,R
23,196,G
23,196,B
23,197,R
23,197,G
23,197,B
23,198,R
23,198,G
23,198,B
23,199,R
23,199,G
23,199,B
23,200,R
23,200,G
23,200,B
23,201,R
23,201,G
23,201,B
23,202,R
23,202,G
23,202,B
23,203,R
23,203,G
23,203,B
23,204,R
23,204,G
23,204,B
23,205,R
23,205,G
23,205,B
23,206,R
23,206,G
23,206,B
23,207,R
23,207,G
23,207,B
23,208,R
23,208,G
23,208,B
23,209,R
23,209,G
23,209,B
23,210,R
23,210,G
23,210,B
23,211,R
23,211,G
23,211,B
23,212,R
23,212,G
23,212,B
23,213,R
23,213,G
23,213,B
23,214,R
23,214,G
23,214,B
23,215,R
23,215,G
23,215,B
23,216,R
23,216,G
23,216,B
23,217,R
23,217,G
23,217,B
23,218,R
23,218,G
23,218,B
23,219,R
23,219,G
23,219,B
23,220,R
23,220,G
23,220,B
23,221,R
23,221,G
23,221,B
23,222,R
23,222,G
23,222,B
23,223,R
23,223,G
23,223,B
23,224,R
23,224,G
23,224,B
23,225,R
23,225,G
23,225,B
23,226,R
23,226,G
23,226,B
23,227,R
23,227,G
23,227,B
23,228,R
23,228,G
23,228,B
23,229,R
23,229,G
23,229,B
23,230,R
23,230,G
23,230,B
23,231,R
23,231,G
23,231,B
23,232,R
23,232,G
23,232,B
23,233,R
23,233,G
23,233,B
23,234,R
23,234,G
23,234,B
23,235,R
23,235,G
23,235,B
23,236,R
23,236,G
23,236,B
23,237,R
23,237,G
23,237,B
23,238,R
23,238,G
23,238,B
23,239,R
23,239,G
23,239,B
23,240,R
23,240,G
23,240,B
23,241,R
23,241,G
23,241,B
23,242,R
23,242,G
23,242,B
23,243,R
23,243,G
23,243,B
23,244,R
23,244,G
23,244,B
23,245,R
23,245,G
23,245,B
23,246,R
23,246,G
23,246,B
23,247,R
23,247,G
23,247,B
23,248,R
23,248,G
23,248,B
23,249,R
23,249,G
23,249,B
23,250,R
23,250,G
23,250,B
23,251,R
23,251,G
23,251,B
23,252,R
23,252,G
23,252,B
23,253,R
23,253,G
23,253,B
23,254,R
23,254,G
23,254,B
23,255,R
23,255,G
23,255,B
23,256,R
23,256,G
23,256,B
23,257,R
23,257,G
23,257,B
23,258,R
23,258,G
23,258,B
23,259,R
23,259,G
23,259,B
23,260,R
23,260,G
23,260,B
23,261,R
23,261,G
23,261,B
23,262,R
23,262,G
23,262,B
23,263,R
23,263,G
23,263,B
23,264,R
23,264,G
23,264,B
23,265,R
23,265,G
23,265,B
23,266,R
23,266,G
23,266,B
23,267,R
23,267,G
23,267,B
23,268,R
23,268,G
23,268,B
23,269,R
23,269,G
23,269,B
23,270,R
23,270,G
23,270,B
23,271,R
23,271,G
23,271,B
23,272,R
23,272,G
23,272,B
23,273,R
23,273,G
23,273,B
23,274,R
23,274,G
23,274,B
23,275,R
23,275,G
23,275,B
23,276,R
23,276,G
23,276,B
23,277,R
23,277,G
23,277,B
23,278,R
23,278,G
23,278,B
23,279,R
23,279,G
23,279,B
23,280,R
23,280,G
23,280,B
23,281,R
23,281,G
23,281,B
23,282,R
23,282,G
23,282,B
23,283,R
23,283,G
23,283,B
23,284,R
23,284,G
23,284,B
23,285,R
23,285,G
23,285,B
23,286,R
23,286,G
23,286,B
23,287,R
23,287,G
23,287,B
23,288,R
23,288,G
23,288,B
23,289,R
23,289,G
23,289,B
23,290,R
23,290,G
23,290,B
23,291,R
23,291,G
23,291,B
23,292,R
23,292,G
23,292,B
23,293,R
23,293,G
23,293,B
23,294,R
23,294,G
23,294,B
23,295,R
23,295,G
23,295,B
23,296,R
23,296,G
23,296,B
23,297,R
23,297,G
23,297,B
23,298,R
23,298,G
23,298,B
23,299,R
23,299,G
23,299,B
23,300,R
23,300,G
23,300,B
23,301,R
23,301,G
23,301,B
23,302,R
23,302,G
23,302,B
23,303,R
23,303,G
23,303,B
23,304,R
23,304,G
23,304,B
23,305,R
23,305,G
23,305,B
23,306,R
23,306,G
23,306,B
23,307,R
23,307,G
23,307,B
23,308,R
23,308,G
23,308,B
23,309,R
23,309,G
23,309,B
23,310,R
23,310,G
23,310,B
23,311,R
23,311,G
23,311,B
23,312,R
23,312,G
23,312,B
23,313,R
23,313,G
23,313,B
23,314,R
23,314,G
23,314,B
23,315,R
23,315,G
23,315,B
23,316,R
23,316,G
23,316,B
23,317,R
23,317,G
23,317,B
23,318,R
23,318,G
23,318,B
23,319,R
23,319,G
23,319,B
23,320,R
23,320,G
23,320,B
23,321,R
23,321,G
23,321,B
23,322,R
23,322,G
23,322,B
23,323,R
23,323,G
23,323,B
23,324,R
23,324,G
23,324,B
23,325,R
23,325,G
23,325,B
23,326,R
23,326,G
23,326,B
23,327,R
23,327,G
23,327,B
23,328,R
23,328,G
23,328,B
23,329,R
23,329,G
23,329,B
23,330,R
23,330,G
23,330,B
23,331,R
23,331,G
23,331,B
23,332,R
23,332,G
23,332,B
23,333,R
23,333,G
23,333,B
23,334,R
23,334,G
23,334,B
23,335,R
23,335,G
23,335,B
23,336,R
23,336,G
23,336,B
23,337,R
23,337,G
23,337,B
23,338,R
23,338,G
23,338,B
23,339,R
23,339,G
23,339,B
23,340,R
23,340,G
23,340,B
23,341,R
23,341,G
23,341,B
23,342,R
23,342,G
23,342,B
23,343,R
23,343,G
23,343,B
23,344,R
23,344,G
23,344,B
23,345,R
23,345,G
23,345,B
23,346,R
23,346,G
23,346,B
23,347,R
23,347,G
23,347,B
23,348,R
23,348,G
23,348,B
23,349,R
23,349,G
23,349,B
23,350,R
23,350,G
23,350,B
23,351,R
23,351,G
23,351,B
23,352,R
23,352,G
23,352,B
23,353,R
23,353,G
23,353,B
23,354,R
23,354,G
23,354,B
23,355,R
23,355,G
23,355,B
23,356,R
23,356,G
23,356,B
23,357,R
23,357,G
23,357,B
23,358,R
23,358,G
23,358,B
23,359,R
23,359,G
23,359,B
23,360,R
23,360,G
23,360,B
23,361,R
23,361,G
23,361,B
23,362,R
23,362,G
23,362,B
23,363,R
23,363,G
23,363,B
23,364,R
23,364,G
23,364,B
23,365,R
23,365,G
23,365,B
23,366,R
23,366,G
23,366,B
23,367,R
23,367,G
23,367,B
23,368,R
23,368,G
23,368,B
23,369,R
23,369,G
23,369,B
23,370,R
23,370,G
23,370,B
23,371,R
23,371,G
23,371,B
23,372,R
23,372,G
23,372,B
23,373,R
23,373,G
23,373,B
23,374,R
23,374,G
23,374,B
23,375,R
23,375,G
23,375,B
23,376,R
23,376,G
23,376,B
23,377,R
23,377,G
23,377,B
23,378,R
23,378,G
23,378,B
23,379,R
23,379,G
23,379,B
23,380,R
23,380,G
23,380,B
23,381,R
23,381,G
23,381,B
23,382,R
23,382,G
23,382,B
23,383,R
23,383,G
23,383,B
23,384,R
23,384,G
23,384,B
23,385,R
23,385,G
23,385,B
23,386,R
23,386,G
23,386,B
23,387,R
23,387,G
23,387,B
23,388,R
23,388,G
23,388,B
23,389,R
23,389,G
23,389,B
23,390,R
23,390,G
23,390,B
23,391,R
23,391,G
23,391,B
23,392,R
23,392,G
23,392,B
23,393,R
23,393,G
23,393,B
23,394,R
23,394,G
23,394,B
23,395,R
23,395,G
23,395,B
23,396,R
23,396,G
23,396,B
23,397,R
23,397,G
23,397,B
23,398,R
23,398,G
23,398,B
23,399,R
23,399,G
23,399,B
23,400,R
23,400,G
23,400,B
23,401,R
23,401,G
23,401,B
23,402,R
23,402,G
23,402,B
23,403,R
23,403,G
23,403,B
23,404,R
23,404,G
23,404,B
23,405,R
23,405,G
23,405,B
23,406,R
23,406,G
23,406,B
23,407,R
23,407,G
23,407,B
23,408,R
23,408,G
23,408,B
23,409,R
23,409,G
23,409,B
23,410,R
23,410,G
23,410,B
23,411,R
23,411,G
23,411,B
23,412,R
23,412,G
23,412,B
23,413,R
23,413,G
23,413,B
23,414,R
23,414,G
23,414,B
23,415,R
23,415,G
23,415,B
23,416,R
23,416,G
23,416,B
23,417,R
23,417,G
23,417,B
23,418,R
23,418,G
23,418,B
23,419,R
23,419,G
23,419,B
23,420,R
23,420,G
23,420,B
23,421,R
23,421,G
23,421,B
23,422,R
23,422,G
23,422,B
23,423,R
23,423,G
23,423,B
23,424,R
23,424,G
23,424,B
23,425,R
23,425,G
23,425,B
23,426,R
23,426,G
23,426,B
23,427,R
23,427,G
23,427,B
23,428,R
23,428,G
23,428,B
23,429,R
23,429,G
23,429,B
23,430,R
23,430,G
23,430,B
23,431,R
23,431,G
23,431,B
23,432,R
23,432,G
23,432,B
23,433,R
23,433,G
23,433,B
23,434,R
23,434,G
23,434,B
23,435,R
23,435,G
23,435,B
23,436,R
23,436,G
23,436,B
23,437,R
23,437,G
23,437,B
23,438,R
23,438,G
23,438,B
23,439,R
23,439,G
23,439,B
23,440,R
23,440,G
23,440,B
23,441,R
23,441,G
23,441,B
23,442,R
23,442,G
23,442,B
23,443,R
23,443,G
23,443,B
23,444,R
23,444,G
23,444,B
23,445,R
23,445,G
23,445,B
23,446,R
23,446,G
23,446,B
23,447,R
23,447,G
23,447,B
23,448,R
23,448,G
23,448,B
23,449,R
23,449,G
23,449,B
23,450,R
23,450,G
23,450,B
23,451,R
23,451,G
23,451,B
23,452,R
23,452,G
23,452,B
23,453,R
23,453,G
23,453,B
23,454,R
23,454,G
23,454,B
23,455,R
23,455,G
23,455,B
23,456,R
23,456,G
23,456,B
23,457,R
23,457,G
23,457,B
23,458,R
23,458,G
23,458,B
23,459,R
23,459,G
23,459,B
23,460,R
23,460,G
23,460,B
23,461,R
23,461,G
23,461,B
23,462,R
23,462,G
23,462,B
23,463,R
23,463,G
23,463,B
23,464,R
23,464,G
23,464,B
23,465,R
23,465,G
23,465,B
23,466,R
23,466,G
23,466,B
23,467,R
23,467,G
23,467,B
23,468,R
23,468,G
23,468,B
23,469,R
23,469,G
23,469,B
23,470,R
23,470,G
23,470,B
23,471,R
23,471,G
23,471,B
23,472,R
23,472,G
23,472,B
23,473,R
23,473,G
23,473,B
23,474,R
23,474,G
23,474,B
23,475,R
23,475,G
23,475,B
23,476,R
23,476,G
23,476,B
23,477,R
23,477,G
23,477,B
23,478,R
23,478,G
23,478,B
23,479,R
23,479,G
23,479,B
23,480,R
23,480,G
23,480,B
23,481,R
23,481,G
23,481,B
23,482,R
23,482,G
23,482,B
23,483,R
23,483,G
23,483,B
23,484,R
23,484,G
23,484,B
23,485,R
23,485,G
23,485,B
23,486,R
23,486,G
23,486,B
23,487,R
23,487,G
23,487,B
23,488,R
23,488,G
23,488,B
23,489,R
23,489,G
23,489,B
23,490,R
23,490,G
23,490,B
23,491,R
23,491,G
23,491,B
23,492,R
23,492,G
23,492,B
23,493,R
23,493,G
23,493,B
23,494,R
23,494,G
23,494,B
23,495,R
23,495,G
23,495,B
23,496,R
23,496,G
23,496,B
23,497,R
23,497,G
23,497,B
23,498,R
23,498,G
23,498,B
23,499,R
23,499,G
23,499,B
23,500,R
23,500,G
23,500,B
23,501,R
23,501,G
23,501,B
23,502,R
23,502,G
23,502,B
23,503,R
23,503,G
23,503,B
23,504,R
23,504,G
23,504,B
23,505,R
23,505,G
23,505,B
23,506,R
23,506,G
23,506,B
23,507,R
23,507,G
23,507,B
23,508,R
23,508,G
23,508,B
23,509,R
23,509,G
23,509,B
23,510,R
23,510,G
23,510,B
23,511,R
23,511,G
23,511,B
24,0,R
24,0,G
24,0,B
24,1,R
24,1,G
24,1,B
24,2,R
24,2,G
24,2,B
24,3,R
24,3,G
24,3,B
24,4,R
24,4,G
24,4,B
24,5,R
24,5,G
24,5,B
24,6,R
24,6,G
24,6,B
24,7,R
24,7,G
24,7,B
24,8,R
24,8,G
24,8,B
24,9,R
24,9,G
24,9,B
24,10,R
24,10,G
24,10,B
24,11,R
24,11,G
24,11,B
24,12,R
24,12,G
24,12,B
24,13,R
24,13,G
24,13,B
24,14,R
24,14,G
24,14,B
24,15,R
24,15,G
24,15,B
24,16,R
24,16,G
24,16,B
24,17,R
24,17,G
24,17,B
24,18,R
24,18,G
24,18,B
24,19,R
24,19,G
24,19,B
24,20,R
24,20,G
24,20,B
24,21,R
24,21,G
24,21,B
24,22,R
24,22,G
24,22,B
24,23,R
24,23,G
24,23,B
24,24,R
24,24,G
24,24,B
24,25,R
24,25,G
24,25,B
24,26,R
24,26,G
24,26,B
24,27,R
24,27,G
24,27,B
24,28,R
24,28,G
24,28,B
24,29,R
24,29,G
24,29,B
24,30,R
24,30,G
24,30,B
24,31,R
24,31,G
24,31,B
24,32,R
24,32,G
24,32,B
24,33,R
24,33,G
24,33,B
24,34,R
24,34,G
24,34,B
24,35,R
24,35,G
24,35,B
24,36,R
24,36,G
24,36,B
24,37,R
24,37,G
24,37,B
24,38,R
24,38,G
24,38,B
24,39,R
24,39,G
24,39,B
24,40,R
24,40,G
24,40,B
24,41,R
24,41,G
24,41,B
24,42,R
24,42,G
24,42,B
24,43,R
24,43,G
24,43,B
24,44,R
24,44,G
24,44,B
24,45,R
24,45,G
24,45,B
24,46,R
24,46,G
24,46,B
24,47,R
24,47,G
24,47,B
24,48,R
24,48,G
24,48,B
24,49,R
24,49,G
24,49,B
24,50,R
24,50,G
24,50,B
24,51,R
24,51,G
24,51,B
24,52,R
24,52,G
24,52,B
24,53,R
24,53,G
24,53,B
24,54,R
24,54,G
24,54,B
24,55,R
24,55,G
24,55,B
24,56,R
24,56,G
24,56,B
24,57,R
24,57,G
24,57,B
24,58,R
24,58,G
24,58,B
24,59,R
24,59,G
24,59,B
24,60,R
24,60,G
24,60,B
24,61,R
24,61,G
24,61,B
24,62,R
24,62,G
24,62,B
24,63,R
24,63,G
24,63,B
24,64,R
24,64,G
24,64,B
24,65,R
24,65,G
24,65,B
24,66,R
24,66,G
24,66,B
24,67,R
24,67,G
24,67,B
24,68,R
24,68,G
24,68,B
24,69,R
24,69,G
24,69,B
24,70,R
24,70,G
24,70,B
24,71,R
24,71,G
24,71,B
24,72,R
24,72,G
24,72,B
24,73,R
24,73,G
24,73,B
24,74,R
24,74,G
24,74,B
24,75,R
24,75,G
24,75,B
24,76,R
24,76,G
24,76,B
24,77,R
24,77,G
24,77,B
24,78,R
24,78,G
24,78,B
24,79,R
24,79,G
24,79,B
24,80,R
24,80,G
24,80,B
24,81,R
24,81,G
24,81,B
24,82,R
24,82,G
24,82,B
24,83,R
24,83,G
24,83,B
24,84,R
24,84,G
24,84,B
24,85,R
24,85,G
24,85,B
24,86,R
24,86,G
24,86,B
24,87,R
24,87,G
24,87,B
24,88,R
24,88,G
24,88,B
24,89,R
24,89,G
24,89,B
24,90,R
24,90,G
24,90,B
24,91,R
24,91,G
24,91,B
24,92,R
24,92,G
24,92,B
24,93,R
24,93,G
24,93,B
24,94,R
24,94,G
24,94,B
24,95,R
24,95,G
24,95,B
24,96,R
24,96,G
24,96,B
24,97,R
24,97,G
24,97,B
24,98,R
24,98,G
24,98,B
24,99,R
24,99,G
24,99,B
24,100,R
24,100,G
24,100,B
24,101,R
24,101,G
24,101,B
24,102,R
24,102,G
24,102,B
24,103,R
24,103,G
24,103,B
24,104,R
24,104,G
24,104,B
24,105,R
24,105,G
24,105,B
24,106,R
24,106,G
24,106,B
24,107,R
24,107,G
24,107,B
24,108,R
24,108,G
24,108,B
24,109,R
24,109,G
24,109,B
24,110,R
24,110,G
24,110,B
24,111,R
24,111,G
24,111,B
24,112,R
24,112,G
24,112,B
24,113,R
24,113,G
24,113,B
24,114,R
24,114,G
24,114,B
24,115,R
24,115,G
24,115,B
24,116,R
24,116,G
24,116,B
24,117,R
24,117,G
24,117,B
24,118,R
24,118,G
24,118,B
24,119,R
24,119,G
24,119,B
24,120,R
24,120,G
24,120,B
24,121,R
24,121,G
24,121,B
24,122,R
24,122,G
24,122,B
24,123,R
24,123,G
24,123,B
24,124,R
24,124,G
24,124,B
24,125,R
24,125,G
24,125,B
24,126,R
24,126,G
24,126,B
24,127,R
24,127,G
24,127,B
24,128,R
24,128,G
24,128,B
24,129,R
24,129,G
24,129,B
24,130,R
24,130,G
24,130,B
24,131,R
24,131,G
24,131,B
24,132,R
24,132,G
24,132,B
24,133,R
24,133,G
24,133,B
24,134,R
24,134,G
24,134,B
24,135,R
24,135,G
24,135,B
24,136,R
24,136,G
24,136,B
24,137,R
24,137,G
24,137,B
24,138,R
24,138,G
24,138,B
24,139,R
24,139,G
24,139,B
24,140,R
24,140,G
24,140,B
24,141,R
24,141,G
24,141,B
24,142,R
24,142,G
24,142,B
24,143,R
24,143,G
24,143,B
24,144,R
24,144,G
24,144,B
24,145,R
24,145,G
24,145,B
24,146,R
24,146,G
24,146,B
24,147,R
24,147,G
24,147,B
24,148,R
24,148,G
24,148,B
24,149,R
24,149,G
24,149,B
24,150,R
24,150,G
24,150,B
24,151,R
24,151,G
24,151,B
24,152,R
24,152,G
24,152,B
24,153,R
24,153,G
24,153,B
24,154,R
24,154,G
24,154,B
24,155,R
24,155,G
24,155,B
24,156,R
24,156,G
24,156,B
24,157,R
24,157,G
24,157,B
24,158,R
24,158,G
24,158,B
24,159,R
24,159,G
24,159,B
24,160,R
24,160,G
24,160,B
24,161,R
24,161,G
24,161,B
24,162,R
24,162,G
24,162,B
24,163,R
24,163,G
24,163,B
24,164,R
24,164,G
24,164,B
24,165,R
24,165,G
24,165,B
24,166,R
24,166,G
24,166,B
24,167,R
24,167,G
24,167,B
24,168,R
24,168,G
24,168,B
24,169,R
24,169,G
24,169,B
24,170,R
24,170,G
24,170,B
24,171,R
24,171,G
24,171,B
24,172,R
24,172,G
24,172,B
24,173,R
24,173,G
24,173,B
24,174,R
24,174,G
24,174,B
24,175,R
24,175,G
24,175,B
24,176,R
24,176,G
24,176,B
24,177,R
24,177,G
24,177,B
24,178,R
24,178,G
24,178,B
24,179,R
24,179,G
24,179,B
24,180,R
24,180,G
24,180,B
24,181,R
24,181,G
24,181,B
24,182,R
24,182,G
24,182,B
24,183,R
24,183,G
24,183,B
24,184,R
24,184,G
24,184,B
24,185,R
24,185,G
24,185,B
24,186,R
24,186,G
24,186,B
24,187,R
24,187,G
24,187,B
24,188,R
24,188,G
24,188,B
24,189,R
24,189,G
24,189,B
24,190,R
24,190,G
24,190,B
24,191,R
24,191,G
24,191,B
24,192,R
24,192,G
24,192,B
24,193,R
24,193,G
24,193,B
24,194,R
24,194,G
24,194,B
24,195,R
24,195,G
24,195,B
24,196,R
24,196,G
24,196,B
24,197,R
24,197,G
24,197,B
24,198,R
24,198,G
24,198,B
24,199,R
24,199,G
24,199,B
24,200,R
24,200,G
24,200,B
24,201,R
24,201,G
24,201,B
24,202,R
24,202,G
24,202,B
24,203,R
24,203,G
24,203,B
24,204,R
24,204,G
24,204,B
24,205,R
24,205,G
24,205,B
24,206,R
24,206,G
24,206,B
24,207,R
24,207,G
24,207,B
24,208,R
24,208,G
24,208,B
24,209,R
24,209,G
24,209,B
24,210,R
24,210,G
24,210,B
24,211,R
24,211,G
24,211,B
24,212,R
24,212,G
24,212,B
24,213,R
24,213,G
24,213,B
24,214,R
24,214,G
24,214,B
24,215,R
24,215,G
24,215,B
24,216,R
24,216,G
24,216,B
24,217,R
24,217,G
24,217,B
24,218,R
24,218,G
24,218,B
24,219,R
24,219,G
24,219,B
24,220,R
24,220,G
24,220,B
24,221,R
24,221,G
24,221,B
24,222,R
24,222,G
24,222,B
24,223,R
24,223,G
24,223,B
24,224,R
24,224,G
24,224,B
24,225,R
24,225,G
24,225,B
24,226,R
24,226,G
24,226,B
24,227,R
24,227,G
24,227,B
24,228,R
24,228,G
24,228,B
24,229,R
24,229,G
24,229,B
24,230,R
24,230,G
24,230,B
24,231,R
24,231,G
24,231,B
24,232,R
24,232,G
24,232,B
24,233,R
24,233,G
24,233,B
24,234,R
24,234,G
24,234,B
24,235,R
24,235,G
24,235,B
24,236,R
24,236,G
24,236,B
24,237,R
24,237,G
24,237,B
24,238,R
24,238,G
24,238,B
24,239,R
24,239,G
24,239,B
24,240,R
24,240,G
24,240,B
24,241,R
24,241,G
24,241,B
24,242,R
24,242,G
24,242,B
24,243,R
24,243,G
24,243,B
24,244,R
24,244,G
24,244,B
24,245,R
24,245,G
24,245,B
24,246,R
24,246,G
24,246,B
24,247,R
24,247,G
24,247,B
24,248,R
24,248,G
24,248,B
24,249,R
24,249,G
24,249,B
24,250,R
24,250,G
24,250,B
24,251,R
24,251,G
24,251,B
24,252,R
24,252,G
24,252,B
24,253,R
24,253,G
24,253,B
24,254,R
24,254,G
24,254,B
24,255,R
24,255,G
24,255,B
24,256,R
24,256,G
24,256,B
24,257,R
24,257,G
24,257,B
24,258,R
24,258,G
24,258,B
24,259,R
24,259,G
24,259,B
24,260,R
24,260,G
24,260,B
24,261,R
24,261,G
24,261,B
24,262,R
24,262,G
24,262,B
24,263,R
24,263,G
24,263,B
24,264,R
24,264,G
24,264,B
24,265,R
24,265,G
24,265,B
24,266,R
24,266,G
24,266,B
24,267,R
24,267,G
24,267,B
24,268,R
24,268,G
24,268,B
24,269,R
24,269,G
24,269,B
24,270,R
24,270,G
24,270,B
24,271,R
24,271,G
24,271,B
24,272,R
24,272,G
24,272,B
24,273,R
24,273,G
24,273,B
24,274,R
24,274,G
24,274,B
24,275,R
24,275,G
24,275,B
24,276,R
24,276,G
24,276,B
24,277,R
24,277,G
